Longitude,Latitude,Heading,Speed,xAcc,yAcc,zAcc,AngularVelocityX,AngularVelocityY,AngularVelocityZ,FailSafeLocStatus,GeoFenceJudgeStatus,GeoFenceJudgeType,PathId,LinkId,LaneId,PathOffset,PositionTimeStamp,PositionAge
992,120.6410602,31.42100036,-64.94137573,9.11036396,0,0,0,0,0,0,2,0,0,0,106642585,5,0,5473804000,0
993,120.6410558,31.42100212,-65.01822662,9.060631752,0,0,0,0,0,0,2,0,0,0,106642585,5,0,5473854000,0
994,120.6410515,31.4210038,-65.07647705,9.011119843,0,0,0,0,0,0,2,0,0,0,106642585,5,0,5473904000,0
995,120.6410474,31.42100547,-65.10832214,8.959412575,0,0,0,0,0,0,2,0,0,0,106642585,5,0,5473954000,0
996,120.6410431,31.42100715,-65.11801147,8.909589767,0,0,0,0,0,0,2,0,0,0,106642585,5,0,5474004000,0
997,120.641039,31.42100883,-65.11819458,8.858813286,0,0,0,0,0,0,2,0,0,0,106642585,5,0,5474054000,0
998,120.6410348,31.4210105,-65.11615753,8.807894707,0,0,0,0,0,0,2,0,0,0,106642585,5,0,5474104000,0
999,120.6410303,31.42101226,-65.10990906,8.75895977,0,0,0,0,0,0,2,0,0,0,106642585,5,0,5474154000,0
1000,120.641026,31.42101402,-65.09198761,8.706366539,0,0,0,0,0,0,2,0,0,0,106642585,5,0,5474204000,0
1001,120.6410216,31.4210157,-65.06423187,8.658543587,0,0,0,0,0,0,2,0,0,0,106642585,5,0,5474254000,0
1002,120.6410174,31.42101738,-65.03027344,8.609417915,0,0,0,0,0,0,2,0,0,0,106642585,5,0,5474304000,0
1003,120.6410132,31.42101905,-64.99009705,8.557409286,0,0,0,0,0,0,2,0,0,0,106642585,5,0,5474354000,0
1004,120.6410091,31.42102065,-64.94496155,8.508711815,0,0,0,0,0,0,2,0,0,0,106642585,5,0,5474404000,0
1005,120.641005,31.42102224,-64.87419891,8.458398819,0,0,0,0,0,0,2,0,0,0,106642585,5,0,5474454000,0
1006,120.6410009,31.42102383,-64.78120422,8.40941906,0,0,0,0,0,0,2,0,0,0,106642585,5,0,5474504000,0
1007,120.6409967,31.42102542,-64.67034149,8.361787796,0,0,0,0,0,0,2,0,0,0,106642585,5,0,5474554000,0
1008,120.6409928,31.42102702,-64.53593445,8.308301926,0,0,0,0,0,0,2,0,0,0,106642585,5,0,5474604000,0
1009,120.640989,31.42102852,-64.39328003,8.256680489,0,0,0,0,0,0,2,0,0,0,106642561,5,0,5474654000,0
1010,120.6409851,31.42103012,-64.23266602,8.205750465,0,0,0,0,0,0,2,0,0,0,106642561,5,0,5474704000,0
1011,120.6409813,31.42103163,-64.06314087,8.153801918,0,0,0,0,0,0,2,0,0,0,106642561,5,0,5474754000,0
1012,120.6409766,31.42103355,-63.84634781,8.090330124,0,0,0,0,0,0,2,0,0,0,106642561,5,0,5474814000,0
1013,120.6409735,31.42103481,-63.70325851,8.043780327,0,0,0,0,0,0,2,0,0,0,106642561,5,0,5474854000,0
1014,120.6409697,31.4210364,-63.52281952,7.989247799,0,0,0,0,0,0,2,0,0,0,106642561,5,0,5474904000,0
1015,120.640966,31.421038,-63.34181976,7.932326317,0,0,0,0,0,0,2,0,0,0,106642561,5,0,5474954000,0
1016,120.6409615,31.42103992,-63.11492157,7.864434719,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5475014000,0
1017,120.6409586,31.42104118,-62.95161438,7.820567131,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5475054000,0
1018,120.6409549,31.42104277,-62.74744797,7.75813818,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5475104000,0
1019,120.6409509,31.42104453,-62.54640579,7.703372478,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5475154000,0
1020,120.6409464,31.42104646,-62.31786346,7.637407303,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5475214000,0
1021,120.6409435,31.4210478,-62.16893387,7.59344101,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5475254000,0
1022,120.6409391,31.42104973,-61.94262695,7.524943829,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5475314000,0
1023,120.6409364,31.42105107,-61.78944397,7.478172779,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5475354000,0
1024,120.6409322,31.421053,-61.57229233,7.412293911,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5475414000,0
1025,120.6409294,31.42105426,-61.43496704,7.370222569,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5475454000,0
1026,120.6409253,31.42105618,-61.24272537,7.303373337,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5475514000,0
1027,120.6409219,31.42105778,-61.08845901,7.235376835,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5475564000,0
1028,120.6409186,31.42105937,-60.93650436,7.176536083,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5475614000,0
1029,120.6409154,31.42106096,-60.78453445,7.117311001,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5475664000,0
1030,120.6409121,31.42106247,-60.63789368,7.065190792,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5475714000,0
1031,120.6409095,31.42106373,-60.53336716,7.024285316,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5475754000,0
1032,120.6409057,31.42106566,-60.38745117,6.960012913,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5475815000,0
1033,120.6409025,31.42106725,-60.27639008,6.911272526,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5475864000,0
1034,120.6408994,31.42106876,-60.16366959,6.860480785,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5475914000,0
1035,120.6408963,31.42107035,-60.04556274,6.808208942,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5475964000,0
1036,120.6408933,31.42107186,-59.92619705,6.754194736,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5476014000,0
1037,120.6408908,31.42107303,-59.83581161,6.713948727,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5476054000,0
1038,120.6408872,31.42107496,-59.71440125,6.654795647,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5476114000,0
1039,120.640884,31.42107655,-59.62085724,6.603436947,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5476164000,0
1040,120.6408809,31.42107823,-59.5314827,6.54668951,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5476215000,0
1041,120.6408779,31.42107982,-59.45161438,6.492987633,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5476264000,0
1042,120.6408748,31.42108133,-59.38150406,6.437358379,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5476314000,0
1043,120.6408719,31.42108284,-59.32513428,6.379777908,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5476364000,0
1044,120.6408691,31.42108426,-59.28306198,6.322562695,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5476414000,0
1045,120.6408662,31.42108577,-59.25086212,6.263545036,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5476464000,0
1046,120.6408639,31.42108695,-59.23109436,6.21696043,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5476504000,0
1047,120.640861,31.42108837,-59.208992,6.155804157,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5476554000,0
1048,120.6408577,31.42109005,-59.18504333,6.078251362,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5476614000,0
1049,120.6408551,31.42109139,-59.16096497,6.013162613,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5476664000,0
1050,120.6408524,31.42109281,-59.14162827,5.950099945,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5476714000,0
1051,120.6408498,31.42109415,-59.13262939,5.884711742,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5476764000,0
1052,120.6408471,31.42109558,-59.13472748,5.820289135,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5476814000,0
1053,120.6408445,31.42109692,-59.14672089,5.758962154,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5476864000,0
1054,120.6408419,31.42109826,-59.15852737,5.691810608,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5476914000,0
1055,120.6408394,31.4210996,-59.1640892,5.624136925,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5476964000,0
1056,120.6408368,31.42110094,-59.15922546,5.5537467,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5477014000,0
1057,120.6408343,31.4211022,-59.15161133,5.48651123,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5477064000,0
1058,120.6408317,31.42110354,-59.14522171,5.415530682,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5477115000,0
1059,120.6408291,31.4211048,-59.14455795,5.348732471,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5477164000,0
1060,120.6408266,31.42110606,-59.14665985,5.28049469,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5477214000,0
1061,120.6408241,31.42110731,-59.1505928,5.209821701,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5477264000,0
1062,120.6408217,31.42110857,-59.15401459,5.138897896,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5477315000,0
1063,120.6408194,31.42110975,-59.1544075,5.074082375,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5477364000,0
1064,120.6408171,31.42111092,-59.15317917,5.004071236,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5477414000,0
1065,120.6408148,31.42111209,-59.1474762,4.934339523,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5477464000,0
1066,120.6408126,31.42111318,-59.13368607,4.866260052,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5477514000,0
1067,120.6408104,31.42111427,-59.11495972,4.799662113,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5477564000,0
1068,120.6408083,31.42111536,-59.08963394,4.731111526,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5477614000,0
1069,120.6408062,31.42111645,-59.06827927,4.663659096,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5477664000,0
1070,120.640804,31.42111754,-59.04947281,4.591971874,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5477714000,0
1071,120.6408018,31.42111863,-59.0295639,4.524559975,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5477764000,0
1072,120.6407998,31.42111972,-59.0149765,4.457365513,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5477814000,0
1073,120.6407977,31.42112073,-59.00004196,4.388691425,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5477864000,0
1074,120.6407957,31.42112173,-58.98032379,4.319351673,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5477914000,0
1075,120.6407938,31.42112274,-58.95690155,4.25160265,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5477964000,0
1076,120.6407919,31.42112366,-58.93360138,4.183485031,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5478014000,0
1077,120.6407899,31.42112458,-58.91154099,4.11295414,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5478064000,0
1078,120.6407881,31.42112559,-58.88895416,4.042131901,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5478114000,0
1079,120.6407862,31.42112651,-58.86455917,3.97186327,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5478164000,0
1080,120.6407844,31.42112743,-58.84501266,3.90294838,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5478215000,0
1081,120.6407827,31.42112835,-58.83552933,3.83631444,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5478264000,0
1082,120.640781,31.42112919,-58.82697296,3.767135859,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5478315000,0
1083,120.6407794,31.42113011,-58.8156662,3.701515198,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5478364000,0
1084,120.6407778,31.42113095,-58.79660797,3.632776499,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5478414000,0
1085,120.6407761,31.42113179,-58.77258301,3.566156626,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5478464000,0
1086,120.6407745,31.42113263,-58.7494278,3.497529745,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5478514000,0
1087,120.6407729,31.42113338,-58.73337555,3.43315506,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5478564000,0
1088,120.6407714,31.42113422,-58.71710587,3.368120432,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5478615000,0
1089,120.6407696,31.42113514,-58.70000076,3.291692734,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5478674000,0
1090,120.6407685,31.42113573,-58.68657303,3.240372181,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5478714000,0
1091,120.6407666,31.42113674,-58.67097473,3.159466267,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5478774000,0
1092,120.6407655,31.42113732,-58.66175079,3.102309227,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5478814000,0
1093,120.640764,31.42113816,-58.65107727,3.033811331,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5478864000,0
1094,120.6407627,31.42113883,-58.63977051,2.96455121,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5478914000,0
1095,120.6407611,31.42113975,-58.63152695,2.879422665,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5478974000,0
1096,120.6407598,31.42114042,-58.62719345,2.809152365,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5479024000,0
1097,120.6407585,31.42114109,-58.62286377,2.739230156,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5479074000,0
1098,120.6407573,31.42114168,-58.61675644,2.666112185,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5479124000,0
1099,120.6407561,31.42114235,-58.61275482,2.596994162,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5479174000,0
1100,120.640755,31.42114294,-58.60969162,2.529881239,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5479224000,0
1101,120.6407538,31.42114352,-58.60845184,2.461338282,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5479274000,0
1102,120.6407527,31.42114403,-58.60737991,2.400655985,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5479324000,0
1103,120.6407516,31.42114461,-58.60442734,2.334076643,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5479374000,0
1104,120.6407506,31.42114512,-58.60158157,2.270233154,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5479424000,0
1105,120.6407496,31.4211457,-58.59299469,2.208375454,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5479474000,0
1106,120.6407486,31.42114621,-58.58486938,2.147016525,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5479524000,0
1107,120.6407477,31.42114679,-58.58195496,2.091123581,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5479574000,0
1108,120.6407467,31.4211473,-58.58092499,2.02894783,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5479625000,0
1109,120.6407454,31.42114797,-58.49025345,1.969586492,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5479674000,0
1110,120.6407445,31.42114847,-58.4846611,1.909356952,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5479724000,0
1111,120.6407436,31.42114889,-58.47901535,1.851301908,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5479774000,0
1112,120.6407428,31.42114931,-58.47684479,1.79916203,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5479824000,0
1113,120.6407422,31.42114956,-58.47978592,1.739874363,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5479874000,0
1114,120.6407416,31.42114989,-58.48443222,1.680971622,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5479924000,0
1115,120.6407408,31.42115031,-58.47654724,1.623960137,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5479974000,0
1116,120.6407401,31.42115073,-58.47242737,1.565050006,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5480025000,0
1117,120.6407396,31.42115098,-58.46740341,1.50339067,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5480074000,0
1118,120.640739,31.42115132,-58.46693802,1.445945024,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5480124000,0
1119,120.6407384,31.42115157,-58.47102356,1.388373852,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5480174000,0
1120,120.6407378,31.42115191,-58.47399521,1.332365155,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5480224000,0
1121,120.6407372,31.42115216,-58.47699738,1.277294278,0,0,0,0,0,0,2,0,0,0,106642601,5,0,5480274000,0
1122,120.6407366,31.42115249,-58.47819901,1.214844823,0,0,0,0,0,0,0,0,0,0,106642601,5,0,5480324000,0
1123,120.6407361,31.42115274,-58.47767258,1.16300714,0,0,0,0,0,0,0,0,0,0,106659556,5,0,5480374000,0
1124,120.6407356,31.42115308,-58.47652054,1.112774253,0,0,0,0,0,0,0,0,0,0,106659556,5,0,5480424000,0
1125,120.6407351,31.42115333,-58.47420502,1.063525915,0,0,0,0,0,0,0,0,0,1,106659556,5,2500,5480474000,0
1126,120.6407346,31.42115358,-58.47532272,1.016131401,0,0,0,0,0,0,0,0,0,1,106659556,5,2505,5480524000,0
1127,120.6407342,31.42115383,-58.4753418,0.9741808772,0,0,0,0,0,0,0,0,0,1,106659556,5,2510,5480574000,0
1128,120.6407338,31.42115409,-58.47578812,0.9305738807,0,0,0,0,0,0,0,0,0,1,106659556,5,2515,5480624000,0
1129,120.6407334,31.42115434,-58.47689819,0.8887108564,0,0,0,0,0,0,0,0,0,1,106659556,5,2519,5480674000,0
1130,120.640733,31.4211545,-58.4775238,0.8510951996,0,0,0,0,0,0,0,0,0,1,106659556,5,2524,5480724000,0
1131,120.6407326,31.42115467,-58.47694016,0.8135935664,0,0,0,0,0,0,0,0,0,1,106659556,5,2528,5480774000,0
1132,120.6407323,31.42115484,-58.47396088,0.7744848132,0,0,0,0,0,0,0,0,0,1,106659556,5,2532,5480825000,0
1133,120.6407319,31.42115501,-58.47064209,0.7378043532,0,0,0,0,0,0,0,0,0,1,106659556,5,2535,5480874000,0
1134,120.6407316,31.42115518,-58.47067261,0.6984628439,0,0,0,0,0,0,0,0,0,1,106659556,5,2539,5480925000,0
1135,120.6407313,31.42115526,-58.47240067,0.6615478992,0,0,0,0,0,0,0,0,0,1,106659556,5,2541,5480974000,0
1136,120.6407311,31.42115543,-58.47277451,0.6251670718,0,0,0,0,0,0,0,0,0,1,106659556,5,2545,5481025000,0
1137,120.6407308,31.42115559,-58.47383118,0.5815420151,0,0,0,0,0,0,0,0,0,1,106659556,5,2547,5481074000,0
1138,120.6407306,31.42115576,-58.47665024,0.5468463302,0,0,0,0,0,0,0,0,0,1,106659556,5,2550,5481124000,0
1139,120.6407304,31.42115593,-58.4754982,0.5127438307,0,0,0,0,0,0,0,0,0,1,106659556,5,2552,5481174000,0
1140,120.6407303,31.42115601,-58.47437668,0.4795571268,0,0,0,0,0,0,0,0,0,1,106659556,5,2554,5481224000,0
1141,120.6407301,31.4211561,-58.47439957,0.4487225115,0,0,0,0,0,0,0,0,0,1,106659556,5,2556,5481274000,0
1142,120.6407299,31.42115618,-58.47500992,0.4168545604,0,0,0,0,0,0,0,0,0,1,106659556,5,2558,5481324000,0
1143,120.6407297,31.42115626,-58.47617722,0.3888601661,0,0,0,0,0,0,0,0,0,1,106659556,5,2560,5481374000,0
1144,120.6407295,31.42115635,-58.4784584,0.3611999452,0,0,0,0,0,0,0,0,0,1,106659556,5,2562,5481424000,0
1145,120.6407293,31.42115643,-58.4784584,0.3350295126,0,0,0,0,0,0,0,0,0,1,106659556,5,2564,5481474000,0
1146,120.6407292,31.42115643,-58.47629547,0.3109483123,0,0,0,0,0,0,0,0,0,1,106659556,5,2565,5481524000,0
1147,120.6407291,31.42115652,-58.47391891,0.2875028551,0,0,0,0,0,0,0,0,0,1,106659556,5,2567,5481574000,0
1148,120.640729,31.4211566,-58.47282791,0.2674965262,0,0,0,0,0,0,0,0,0,1,106659556,5,2568,5481624000,0
1149,120.6407289,31.4211566,-58.4733963,0.2471768111,0,0,0,0,0,0,0,0,0,1,106659556,5,2569,5481674000,0
1150,120.6407288,31.4211566,-58.47519302,0.2286508679,0,0,0,0,0,0,0,0,0,1,106659556,5,2570,5481724000,0
1151,120.6407287,31.42115668,-58.47585297,0.2104470134,0,0,0,0,0,0,0,0,0,1,106659556,5,2571,5481774000,0
1152,120.6407287,31.42115668,-58.47532654,0.1892426163,0,0,0,0,0,0,0,0,0,1,106659556,5,2571,5481824000,0
1153,120.6407286,31.42115668,-58.47537231,0.172679916,0,0,0,0,0,0,0,0,0,1,106659556,5,2572,5481874000,0
1154,120.6407286,31.42115677,-58.47496414,0.1559434533,0,0,0,0,0,0,0,0,0,1,106659556,5,2573,5481925000,0
1155,120.6407286,31.42115677,-58.47386932,0.1404015273,0,0,0,0,0,0,0,0,0,1,106659556,5,2573,5481974000,0
1156,120.6407287,31.42115677,-58.47162247,0.124221161,0,0,0,0,0,0,0,0,0,1,106659556,5,2572,5482024000,0
1157,120.6407286,31.42115677,-58.47226334,0.1080868095,0,0,0,0,0,0,0,0,0,1,106659556,5,2572,5482074000,0
1158,120.6407286,31.42115677,-58.47174454,0.09332019836,0,0,0,0,0,0,0,0,0,1,106659556,5,2572,5482124000,0
1159,120.6407286,31.42115685,-58.47291565,0.07912619412,0,0,0,0,0,0,0,0,0,1,106659556,5,2572,5482174000,0
1160,120.6407286,31.42115685,-58.47187805,0.06581549346,0,0,0,0,0,0,0,0,0,1,106659556,5,2573,5482224000,0
1161,120.6407286,31.42115685,-58.47309113,0.05426361412,0,0,0,0,0,0,0,0,0,1,106659556,5,2573,5482274000,0
1162,120.6407285,31.42115685,-58.47426987,0.04958954453,0,0,0,0,0,0,0,0,0,1,106659556,5,2573,5482324000,0
1163,120.6407285,31.42115685,-58.47490311,0.05240955204,0,0,0,0,0,0,0,0,0,1,106659556,5,2574,5482375000,0
1164,120.6407285,31.42115694,-58.4768486,0.06108654663,0,0,0,0,0,0,0,0,0,1,106659556,5,2574,5482434000,0
1165,120.6407285,31.42115694,-58.47533417,0.06740152836,0,0,0,0,0,0,0,0,0,1,106659556,5,2574,5482474000,0
1166,120.6407285,31.42115694,-58.47459412,0.07333466411,0,0,0,0,0,0,0,0,0,1,106659556,5,2574,5482534000,0
1167,120.6407284,31.42115694,-58.47263718,0.07350539416,0,0,0,0,0,0,0,0,0,1,106659556,5,2574,5482574000,0
1168,120.6407284,31.42115694,-58.47068787,0.07054396719,0,0,0,0,0,0,0,0,0,1,106659556,5,2574,5482634000,0
1169,120.6407284,31.42115694,-58.47272873,0.06856208295,0,0,0,0,0,0,0,0,0,1,106659556,5,2574,5482675000,0
1170,120.6407284,31.42115694,-58.4731369,0.06805218756,0,0,0,0,0,0,0,0,0,1,106659556,5,2574,5482734000,0
1171,120.6407284,31.42115694,-58.47259903,0.06979132444,0,0,0,0,0,0,0,0,0,1,106659556,5,2574,5482784000,0
1172,120.6407284,31.42115694,-58.47262192,0.07157482207,0,0,0,0,0,0,0,0,0,1,106659556,5,2574,5482834000,0
1173,120.6407284,31.42115694,-58.47262573,0.07311750203,0,0,0,0,0,0,0,0,0,1,106659556,5,2574,5482884000,0
1174,120.6407284,31.42115694,-58.47388458,0.07427316904,0,0,0,0,0,0,0,0,0,1,106659556,5,2574,5482934000,0
1175,120.6407284,31.42115694,-58.47344589,0.07508504391,0,0,0,0,0,0,0,0,0,1,106659556,5,2574,5482984000,0
1176,120.6407284,31.42115694,-58.47409439,0.0750984326,0,0,0,0,0,0,0,0,0,1,106659556,5,2574,5483034000,0
1177,120.6407284,31.42115694,-58.47013092,0.07376108319,0,0,0,0,0,0,0,0,0,1,106659556,5,2574,5483074000,0
1178,120.6407284,31.42115694,-58.46994781,0.07335791737,0,0,0,0,0,0,0,0,0,1,106659556,5,2574,5483134000,0
1179,120.6407284,31.42115694,-58.46886826,0.07437690347,0,0,0,0,0,0,0,0,0,1,106659556,5,2574,5483184000,0
1180,120.6407284,31.42115694,-58.47064972,0.07663998753,0,0,0,0,0,0,0,0,0,1,106659556,5,2574,5483234000,0
1181,120.6407284,31.42115694,-58.47016144,0.07866790146,0,0,0,0,0,0,0,0,0,1,106659556,5,2574,5483284000,0
1182,120.6407284,31.42115694,-58.46739578,0,0,0,0,0,0,0,0,0,0,1,106659556,5,2574,5483334000,0
1183,120.6407284,31.42115694,-58.46857071,0,0,0,0,0,0,0,0,0,0,1,106659556,5,2574,5483383000,0
1184,120.6407284,31.42115694,-58.46688461,0,0,0,0,0,0,0,0,0,0,1,106659556,5,2574,5483434000,0
1185,120.6407284,31.42115694,-58.46688461,0,0,0,0,0,0,0,0,0,0,1,106659556,5,2574,5483484000,0
1186,120.6407284,31.42115694,-58.46749496,0,0,0,0,0,0,0,0,0,0,1,106659556,5,2574,5483534000,0
1187,120.6407284,31.42115694,-58.46581268,0,0,0,0,0,0,0,0,0,0,1,106659556,5,2574,5483584000,0
1188,120.6407284,31.42115694,-58.46357727,0,0,0,0,0,0,0,1,0,0,1,106659556,5,2574,5483634000,0
1189,120.6407284,31.42115694,-58.46365738,0,0,0,0,0,0,0,1,0,0,1,106659556,5,2574,5483684000,0
1190,120.6407284,31.42115694,-58.46203232,0,0,0,0,0,0,0,1,0,0,1,106659556,5,2574,5483734000,0
1191,120.6407284,31.42115694,-58.46099472,0,0,0,0,0,0,0,1,0,0,1,106659556,5,2574,5483784000,0
1192,120.6407284,31.42115694,-58.46105576,0,0,0,0,0,0,0,1,0,0,1,106659556,5,2574,5483834000,0
1193,120.6407284,31.42115694,-58.46109772,0,0,0,0,0,0,0,1,0,0,1,106659556,5,2574,5483883000,0
1194,120.6407284,31.42115694,-58.46173477,0,0,0,0,0,0,0,1,0,0,1,106659556,5,2574,5483935000,0
1195,120.6407284,31.42115694,-58.46118164,0,0,0,0,0,0,0,1,0,0,1,106659556,5,2574,5483985000,0
1196,120.6407284,31.42115694,-58.46183777,0,0,0,0,0,0,0,1,0,0,1,106659556,5,2574,5484034000,0
1197,120.6407284,31.42115694,-58.46334076,0,0,0,0,0,0,0,1,0,0,1,106659556,5,2574,5484084000,0
1198,120.6407284,31.42115694,-58.46112442,0,0,0,0,0,0,0,1,0,0,1,106659556,5,2574,5484134000,0
1199,120.6407284,31.42115694,-58.46059799,0,0,0,0,0,0,0,1,0,0,1,106659556,5,2574,5484184000,0
1200,120.6407284,31.42115694,-58.46007156,0,0,0,0,0,0,0,1,0,0,1,106659556,5,2574,5484234000,0
1201,120.6407284,31.42115694,-58.45842743,0,0,0,0,0,0,0,1,0,0,1,106659556,5,2574,5484284000,0
1202,120.6407284,31.42115694,-58.45965195,0,0,0,0,0,0,0,1,0,0,1,106659556,5,2574,5484334000,0
1203,120.6407284,31.42115694,-58.46029282,0,0,0,0,0,0,0,1,0,0,1,106659556,5,2574,5484384000,0
1204,120.6407284,31.42115694,-58.46045303,0,0,0,0,0,0,0,1,0,0,1,106659556,5,2574,5484434000,0
1205,120.6407284,31.42115694,-58.45945358,0,0,0,0,0,0,0,1,0,0,1,106659556,5,2574,5484483000,0
1206,120.6407284,31.42115694,-58.46010208,0,0,0,0,0,0,0,1,0,0,1,106659556,5,2574,5484534000,0
1207,120.6407284,31.42115694,-58.4584465,0,0,0,0,0,0,0,1,0,0,1,106659556,5,2574,5484584000,0
1208,120.6407284,31.42115694,-58.45793533,0,0,0,0,0,0,0,1,0,0,1,106659556,5,2574,5484634000,0
1209,120.6407284,31.42115694,-58.45743561,0,0,0,0,0,0,0,1,0,0,1,106659556,5,2574,5484684000,0
1210,120.6407284,31.42115694,-58.45797729,0,0,0,0,0,0,0,1,0,0,1,106659556,5,2574,5484734000,0
1211,120.6407284,31.42115694,-58.45574951,0,0,0,0,0,0,0,1,0,0,1,106659556,5,2574,5484784000,0
